Distribuidora;Conjunto;Municipio;Estado;MUNICÍPIO_R;Endereco;LAT_SUB;LONG_SUB
COPEL-DIS;PALOTINA;PALOTINA;PR;PALOTINA;COPEL-DIS SUBESTACAO PALOTINA;-24,2913441;-53,8375524
EQUATORIAL MA;VARGEM GRANDE;VARGEM GRANDE;MA;VARGEM GRANDE;EQUATORIAL MA SUBESTACAO VARGEM GRANDE;-3,7963014;-43,4072406
EDP SP;CACHOEIRA PAULISTA;CACHOEIRA PAULISTA;SP;CACHOEIRA PAULISTA;EDP SP SUBESTACAO CACHOEIRA PAULISTA;-22,6643076;-45,0071102
COELBA;GANDU;GANDU;BA;GANDU;COELBA SUBESTACAO GANDU;-13,7470254;-39,4888821
CELPE;BONITO;BONITO;PE;BONITO;CELPE SUBESTACAO BONITO;-8,4884698;-35,7405863
CELPE;BARRAGEM DO PRATA;BONITO;PE;BONITO;CELPE SUBESTACAO BARRAGEM DO PRATA;-8,5243825;-35,8376274
CPFL JAGUARI;PIRAJU;PIRAJU;SP;PIRAJU;CPFL JAGUARI SUBESTACAO PIRAJU;-23,1955125;-49,3818577
CPFL SANTA CRUZ;PIRAJU;PIRAJU;SP;PIRAJU;CPFL SANTA CRUZ SUBESTACAO PIRAJU;-23,1955125;-49,3818577
CPFL JAGUARI;PIRAJU 1;PIRAJU;SP;PIRAJU;CPFL JAGUARI SUBESTACAO PIRAJU 1;-23,19;-49,38
EQUATORIAL PA;BAGRE;BAGRE;PA;BAGRE;EQUATORIAL PA SUBESTACAO BAGRE;-1,4076185;-48,3630085
CEMIG-D;GUANHAES;GUANHAES;MG;GUANHAES;CEMIG-D SUBESTACAO GUANHAES;-18,7954942;-42,9602049
CELPE;AGUAS BELAS;AGUAS BELAS;PE;AGUAS BELAS;CELPE SUBESTACAO AGUAS BELAS;-9,1129016;-37,119036
EQUATORIAL PA;GOIANESIA I;GOIANESIA DO PARA;PA;GOIANESIA DO PARA;EQUATORIAL PA SUBESTACAO GOIANESIA I;-4,24164;-49,9365425
EQUATORIAL PA;GOIANESIA II;GOIANESIA DO PARA;PA;GOIANESIA DO PARA;EQUATORIAL PA SUBESTACAO GOIANESIA II;-1,3047239;-48,4851303
EMT;JUARA;JUARA;MT;JUARA;EMT SUBESTACAO JUARA;-11,2562171;-57,509166
EMT;JUARA_34,5KV;JUARA;MT;JUARA;EMT SUBESTACAO JUARA_34,5KV;-11,25;-57,52
ELEKTRO;PIEDADE;PIEDADE;SP;PIEDADE;ELEKTRO SUBESTACAO PIEDADE;-23,71346;-47,4236135
COPEL-DIS;LARANJEIRAS DO SUL;LARANJEIRAS DO SUL;PR;LARANJEIRAS DO SUL;COPEL-DIS SUBESTACAO LARANJEIRAS DO SUL;-25,3852028;-52,4074247
ESE;POCO VERDE;POCO VERDE;SE;POCO VERDE;ESE SUBESTACAO POCO VERDE;-10,71478941;-38,17623705
CEEE-D;SANTA VITORIA DO PALMAR;SANTA VITORIA DO PALMAR;RS;SANTA VITORIA DO PALMAR;CEEE-D SUBESTACAO SANTA VITORIA DO PALMAR;-33,5381254;-53,3700199
CEMIG-D;TAIOBEIRAS;TAIOBEIRAS;MG;TAIOBEIRAS;CEMIG-D SUBESTACAO TAIOBEIRAS;-15,8150632;-42,2272118
CELG-D;MINACU;MINACU;GO;MINACU;CELG-D SUBESTACAO MINACU;-13,5295928;-48,2141792
CEMIG-D;MATEUS LEME;MATEUS LEME;MG;MATEUS LEME;CEMIG-D SUBESTACAO MATEUS LEME;-20,0077658;-44,4324935
ELEKTRO;IGUAPE;IGUAPE;SP;IGUAPE;ELEKTRO SUBESTACAO IGUAPE;-24,7014296;-47,5616815
COELBA;ENTRE RIOS;ENTRE RIOS;BA;ENTRE RIOS;COELBA SUBESTACAO ENTRE RIOS;-11,9450597;-38,0893972
CEMIG-D;CARANGOLA;CARANGOLA;MG;CARANGOLA;CEMIG-D SUBESTACAO CARANGOLA;-20,7374464;-42,0294224
COELBA;CAMACA;CAMACAN;BA;CAMACAN;COELBA SUBESTACAO CAMACA;-15,4193073;-39,4989677
CELPE;TRINDADE;TRINDADE;PE;TRINDADE;CELPE SUBESTACAO TRINDADE;-7,7577965;-40,2621615
ENEL RJ;IGUABA;IGUABA GRANDE;RJ;IGUABA GRANDE;ENEL RJ SUBESTACAO IGUABA;-22,8323578;-42,2355437
EQUATORIAL PA;OBIDOS I;OBIDOS;PA;OBIDOS;EQUATORIAL PA SUBESTACAO OBIDOS I;-1,916525;-55,5158897
EQUATORIAL PA;OBIDOS II;OBIDOS;PA;OBIDOS;EQUATORIAL PA SUBESTACAO OBIDOS II;-1,916525;-55,5158897
EBO;QUEIMADAS;QUEIMADAS;PB;QUEIMADAS;EBO SUBESTACAO QUEIMADAS;-7,3622398;-35,9007645
ELEKTRO;MIRANDOPOLIS;MIRANDOPOLIS;SP;MIRANDOPOLIS;ELEKTRO SUBESTACAO MIRANDOPOLIS;-21,1318136;-51,1039745
COELBA;REMANSO;REMANSO;BA;REMANSO;COELBA SUBESTACAO REMANSO;-9,6173878;-42,0912964
COPEL-DIS;GOIO-ERE;GOIOERE;PR;GOIOERE;COPEL-DIS SUBESTACAO GOIO-ERE;-24,1810359;-53,0383796
EMT;COLIDER;COLIDER;MT;COLIDER;EMT SUBESTACAO COLIDER;-10,8180454;-55,4533323
CEEE-D;JAGUARAO;JAGUARAO;RS;JAGUARAO;CEEE-D SUBESTACAO JAGUARAO;-32,5638111;-53,3763014
CERBRANORTE;CERBRANORTE;BRACO DO NORTE;SC;BRACO DO NORTE;CERBRANORTE SUBESTACAO CERBRANORTE;-28,300231;-49,1535817
CEMIG-D;CAPELINHA 1;CAPELINHA;MG;CAPELINHA;CEMIG-D SUBESTACAO CAPELINHA 1;-17,69;-42,51
EQUATORIAL PA;OEIRAS DO PARA;OEIRAS DO PARA;PA;OEIRAS DO PARA;EQUATORIAL PA SUBESTACAO OEIRAS DO PARA;-2,5855219;-49,5043996
EQUATORIAL PA;PARADA DO BENTO;OEIRAS DO PARA;PA;OEIRAS DO PARA;EQUATORIAL PA SUBESTACAO PARADA DO BENTO;-2;-49,85
COSERN;NOVA CRUZ;NOVA CRUZ;RN;NOVA CRUZ;COSERN SUBESTACAO NOVA CRUZ;-6,4783738;-35,42869
COPEL-DIS;PRUDENTOPOLIS;PRUDENTOPOLIS;PR;PRUDENTOPOLIS;COPEL-DIS SUBESTACAO PRUDENTOPOLIS;-25,2075822;-50,9756833
COPEL-DIS;NOVA ESPERANCA;NOVA ESPERANCA;PR;NOVA ESPERANCA;COPEL-DIS SUBESTACAO NOVA ESPERANCA;-23,1854171;-52,2039145
COELBA;BARRA;BARRA;BA;BARRA;COELBA SUBESTACAO BARRA;-11,0818138;-43,1382865
COELBA;BARRA GRANDE;BARRA;BA;BARRA;COELBA SUBESTACAO BARRA GRANDE;-11,0818138;-43,1382865
CEMIG-D;CARMO DO PARANAIBA 2;CARMO DO PARANAIBA;MG;CARMO DO PARANAIBA;CEMIG-D SUBESTACAO CARMO DO PARANAIBA 2;-18,9989134;-46,3141576
COELBA;PARATINGA;PARATINGA;BA;PARATINGA;COELBA SUBESTACAO PARATINGA;-12,7066572;-43,1844912
EDP ES;CONCEICAO BARRA;CONCEICAO DA BARRA;ES;CONCEICAO DA BARRA;EDP ES SUBESTACAO CONCEICAO BARRA;-18,5900044;-39,731333
EDP ES;GUACUI;GUACUI;ES;GUACUI;EDP ES SUBESTACAO GUACUI;-20,7696306;-41,6743567
RGE SUL;RIO PARDO;RIO PARDO;RS;RIO PARDO;RGE SUL SUBESTACAO RIO PARDO;-29,9867952;-52,378317
EMT;GUARANTA;GUARANTA DO NORTE;MT;GUARANTA DO NORTE;EMT SUBESTACAO GUARANTA;-9,9471183;-54,9153209
ENEL CE;BOA VIAGEM;BOA VIAGEM;CE;BOA VIAGEM;ENEL CE SUBESTACAO BOA VIAGEM;-5,1335949;-39,7213745
COPEL-DIS;IBAITI;IBAITI;PR;IBAITI;COPEL-DIS SUBESTACAO IBAITI;-23,8499641;-50,1869388
RGE SUL;CACAPAVA;CACAPAVA DO SUL;RS;CACAPAVA DO SUL;RGE SUL SUBESTACAO CACAPAVA;-30,5198383;-53,4800453
CPFL-PAULISTA;DOIS CORREGOS 1;DOIS CORREGOS;SP;DOIS CORREGOS;CPFL-PAULISTA SUBESTACAO DOIS CORREGOS 1;-22,3684467;-48,3812271
EDP ES;CASTELO;CASTELO;ES;CASTELO;EDP ES SUBESTACAO CASTELO;-20,6082118;-41,2037602
EDP ES;BAIXO GUANDU;BAIXO GUANDU;ES;BAIXO GUANDU;EDP ES SUBESTACAO BAIXO GUANDU;-19,5166018;-41,0172423
EQUATORIAL PA;MONTE ALEGRE I;MONTE ALEGRE;PA;MONTE ALEGRE;EQUATORIAL PA SUBESTACAO MONTE ALEGRE I;-1,952608;-54,0746993
EQUATORIAL PA;MONTE ALEGRE II;MONTE ALEGRE;PA;MONTE ALEGRE;EQUATORIAL PA SUBESTACAO MONTE ALEGRE II;-1,952608;-54,0746993
ESE;PROPRIA;PROPRIA;SE;PROPRIA;ESE SUBESTACAO PROPRIA;-10,23449076;-36,84109831
EQUATORIAL MA;VIANA;VIANA;MA;VIANA;EQUATORIAL MA SUBESTACAO VIANA;-3,22;-45
CPFL-PAULISTA;SERRA NEGRA 1;SERRA NEGRA;SP;SERRA NEGRA;CPFL-PAULISTA SUBESTACAO SERRA NEGRA 1;-22,6076134;-46,7121278
ENEL CE;IPU;IPU;CE;IPU;ENEL CE SUBESTACAO IPU;-4,3231342;-40,7120914
EDP SP;GUARAREMA;GUARAREMA;SP;GUARAREMA;EDP SP SUBESTACAO GUARAREMA;-23,4136538;-46,0307768
EDP SP;PARQUE INDUSTRIAL;GUARAREMA;SP;GUARAREMA;EDP SP SUBESTACAO PARQUE INDUSTRIAL;-23,4136538;-46,0307768
ELEKTRO;LARANJAL PAULISTA;LARANJAL PAULISTA;SP;LARANJAL PAULISTA;ELEKTRO SUBESTACAO LARANJAL PAULISTA;-23,0687725;-47,8570552
COELBA;SIMAO DIAS - ENERGIPE;PARIPIRANGA;BA;PARIPIRANGA;COELBA SUBESTACAO SIMAO DIAS - ENERGIPE;-10,6837;-37,861
EMG;SAO JOAO NEPOMUCENO;SAO JOAO NEPOMUCENO;MG;SAO JOAO NEPOMUCENO;EMG SUBESTACAO SAO JOAO NEPOMUCENO;-21,5363438;-43,010789
ELEKTRO;SANTA RITA PASSA QUATRO;SANTA RITA DO PASSA QUATRO;SP;SANTA RITA DO PASSA QUATRO;ELEKTRO SUBESTACAO SANTA RITA PASSA QUATRO;-21,7195543;-47,4728747
ENEL CE;GRANJA;GRANJA;CE;GRANJA;ENEL CE SUBESTACAO GRANJA;-3,1228361;-40,8345528
COELBA;SENTO SE;SENTO SE;BA;SENTO SE;COELBA SUBESTACAO SENTO SE;-9,7562205;-41,9320525
EQUATORIAL PI;ESPERANTINA;ESPERANTINA;PI;ESPERANTINA;EQUATORIAL PI SUBESTACAO ESPERANTINA;-3,8882418;-42,227685
ENEL CE;BATURITE;BATURITE;CE;BATURITE;ENEL CE SUBESTACAO BATURITE;-4,3290391;-38,8820019
CPFL-PAULISTA;SANTA ROSA VITERBO 1-ITAIPAVA;SANTA ROSA DE VITERBO;SP;SANTA ROSA DE VITERBO;CPFL-PAULISTA SUBESTACAO SANTA ROSA VITERBO 1-ITAIPAVA;-21,418371;-47,334519
ENEL CE;MASSAPE;MASSAPE;CE;MASSAPE;ENEL CE SUBESTACAO MASSAPE;-3,5243867;-40,343847
LIGHT;CENTENARIO AEREO AT/MT;VASSOURAS;RJ;VASSOURAS;LIGHT SUBESTACAO CENTENARIO AEREO AT/MT;-22,4050222;-43,6640285
LIGHT;CENTENARIO AEREO MT/MT;VASSOURAS;RJ;VASSOURAS;LIGHT SUBESTACAO CENTENARIO AEREO MT/MT;-22,4050222;-43,6640285
COPEL-DIS;PONTAL DO SUL;PONTAL DO PARANA;PR;PONTAL DO PARANA;COPEL-DIS SUBESTACAO PONTAL DO SUL;-25,6943444;-48,4765166
COPEL-DIS;PRAIA DE LESTE;PONTAL DO PARANA;PR;PONTAL DO PARANA;COPEL-DIS SUBESTACAO PRAIA DE LESTE;-25,6943444;-48,4765166
CEMIG-D;OURO FINO;OURO FINO;MG;OURO FINO;CEMIG-D SUBESTACAO OURO FINO;-22,2786637;-46,3696108
COSERN;JOAO CAMARA;JOAO CAMARA;RN;JOAO CAMARA;COSERN SUBESTACAO JOAO CAMARA;-5,511407;-35,8019658
ENEL CE;ACOPIARA;ACOPIARA;CE;ACOPIARA;ENEL CE SUBESTACAO ACOPIARA;-6,0942879;-39,4521266
RGE;LAGOA VERMELHA;LAGOA VERMELHA;RS;LAGOA VERMELHA;RGE SUBESTACAO LAGOA VERMELHA;-28,2158035;-51,5095384
RGE SUL;LAGOA VERMELHA;LAGOA VERMELHA;RS;LAGOA VERMELHA;RGE SUL SUBESTACAO LAGOA VERMELHA;-28,2158035;-51,5095384
ELETROPAULO;JUQUITIBA;JUQUITIBA;SP;JUQUITIBA;ELETROPAULO SUBESTACAO JUQUITIBA;-23,9379907;-47,063564
RGE;SOLEDADE;SOLEDADE;RS;SOLEDADE;RGE SUBESTACAO SOLEDADE;-28,8146181;-52,5117399
RGE SUL;SOLEDADE;SOLEDADE;RS;SOLEDADE;RGE SUL SUBESTACAO SOLEDADE;-28,8146181;-52,5117399
EMT;JACIARA;JACIARA;MT;JACIARA;EMT SUBESTACAO JACIARA;-15,9670031;-54,9671953
EMT;JACIARA_34,5KV;JACIARA;MT;JACIARA;EMT SUBESTACAO JACIARA_34,5KV;-15,96;-54,96
EQUATORIAL PA;URUARA;URUARA;PA;URUARA;EQUATORIAL PA SUBESTACAO URUARA;-2,6167786;-54,6761441
EPB;ESPERANCA;ESPERANCA;PB;ESPERANCA;EPB SUBESTACAO ESPERANCA;-7,020311;-35,8595687
EQUATORIAL MA;COLINAS;COLINAS;MA;COLINAS;EQUATORIAL MA SUBESTACAO COLINAS;-5,2804386;-44,5000366
CELPE;BUIQUE;BUIQUE;PE;BUIQUE;CELPE SUBESTACAO BUIQUE;-8,6198456;-37,1549366
ENEL CE;INHUCU;SAO BENEDITO;CE;SAO BENEDITO;ENEL CE SUBESTACAO INHUCU;-4,046734;-40,8666815
CELPE;CONDADO;CONDADO;PE;CONDADO;CELPE SUBESTACAO CONDADO;-7,588747;-35,0912437
RGE;FREDERICO WESTPHALEN;FREDERICO WESTPHALEN;RS;FREDERICO WESTPHALEN;RGE SUBESTACAO FREDERICO WESTPHALEN;-27,3749391;-53,4002607
RGE SUL;FREDERICO WESTPHALEN;FREDERICO WESTPHALEN;RS;FREDERICO WESTPHALEN;RGE SUL SUBESTACAO FREDERICO WESTPHALEN;-27,3749391;-53,4002607
CELG-D;VICENTINOPOLIS;VICENTINOPOLIS;GO;VICENTINOPOLIS;CELG-D SUBESTACAO VICENTINOPOLIS;-17,7296789;-49,8044982
COELBA;TUCANO;TUCANO;BA;TUCANO;COELBA SUBESTACAO TUCANO;-10,9637821;-38,7736538
COPEL-DIS;RIO BRANCO DO SUL;RIO BRANCO DO SUL;PR;RIO BRANCO DO SUL;COPEL-DIS SUBESTACAO RIO BRANCO DO SUL;-25,4311408;-49,3685916
CELG-D;BOM JARDIM;BOM JARDIM DE GOIAS;GO;BOM JARDIM DE GOIAS;CELG-D SUBESTACAO BOM JARDIM;-16,220119;-52,1063337
COELBA;ESPLANADA;ESPLANADA;BA;ESPLANADA;COELBA SUBESTACAO ESPLANADA;-11,7930973;-37,9547891
COPEL-DIS;ASTORGA;ASTORGA;PR;ASTORGA;COPEL-DIS SUBESTACAO ASTORGA;-23,2365515;-51,6709258
COSERN;ALM AFONSO;MACAU;RN;MACAU;COSERN SUBESTACAO ALM AFONSO;-6,2255265;-38,5199588
CELPE;CUSTODIA;CUSTODIA;PE;CUSTODIA;CELPE SUBESTACAO CUSTODIA;-8,0884789;-37,643425
EQUATORIAL PA;MAE DO RIO;MAE DO RIO;PA;MAE DO RIO;EQUATORIAL PA SUBESTACAO MAE DO RIO;-1,953546;-48,212751
EEB;CAMBUI;CAMBUI;MG;CAMBUI;EEB SUBESTACAO CAMBUI;-22,6130696;-46,0614905
ESS;CAMBUI;CAMBUI;MG;CAMBUI;ESS SUBESTACAO CAMBUI;-22,6128074;-46,0566836
EQUATORIAL PI;PEDRO II;PEDRO II;PI;PEDRO II;EQUATORIAL PI SUBESTACAO PEDRO II;-4,4346253;-41,4499549
CEEE-D;SAO LOURENCO DO SUL;SAO LOURENCO DO SUL;RS;SAO LOURENCO DO SUL;CEEE-D SUBESTACAO SAO LOURENCO DO SUL;-31,3687637;-51,9786551
COPEL-DIS;QUEDAS DO IGUACU;QUEDAS DO IGUACU;PR;QUEDAS DO IGUACU;COPEL-DIS SUBESTACAO QUEDAS DO IGUACU;-25,4474259;-52,9115522
CERAL DIS;CERAL-DIS;ARAPOTI;PR;ARAPOTI;CERAL DIS SUBESTACAO CERAL-DIS;-24,1511392;-49,8240033
COPEL-DIS;ARAPOTI;ARAPOTI;PR;ARAPOTI;COPEL-DIS SUBESTACAO ARAPOTI;-24,1453828;-49,8270641
ENEL CE;VARZEA ALEGRE;VARZEA ALEGRE;CE;VARZEA ALEGRE;ENEL CE SUBESTACAO VARZEA ALEGRE;-6,7915609;-39,3004416
CEMIG-D;CONCEICAO DAS ALAGOAS;CONCEICAO DAS ALAGOAS;MG;CONCEICAO DAS ALAGOAS;CEMIG-D SUBESTACAO CONCEICAO DAS ALAGOAS;-19,9228382;-48,3783141
ENEL CE;PEDRA BRANCA;PEDRA BRANCA;CE;PEDRA BRANCA;ENEL CE SUBESTACAO PEDRA BRANCA;-5,4601124;-39,7033882
ESE;NOSSA SENHORA DA GLORIA;NOSSA SENHORA DA GLORIA;SE;NOSSA SENHORA DA GLORIA;ESE SUBESTACAO NOSSA SENHORA DA GLORIA;-10,2129138;-37,418929
EBO;CATOLE;CATOLE DO ROCHA;PB;CATOLE DO ROCHA;EBO SUBESTACAO CATOLE;-6,3406416;-37,7548766
EPB;CATOLE DO ROCHA;CATOLE DO ROCHA;PB;CATOLE DO ROCHA;EPB SUBESTACAO CATOLE DO ROCHA;-6,3406416;-37,7548766
EDP ES;ALEGRE;ALEGRE;ES;ALEGRE;EDP ES SUBESTACAO ALEGRE;-20,7630526;-41,5312898
EMT;POCONE;POCONE;MT;POCONE;EMT SUBESTACAO POCONE;-16,27048;-56,625526
CEMIG-D;ARACUAI 2;ARACUAI;MG;ARACUAI;CEMIG-D SUBESTACAO ARACUAI 2;-16,8469234;-42,0681968
EQUATORIAL MA;URBANO SANTOS;URBANO SANTOS;MA;URBANO SANTOS;EQUATORIAL MA SUBESTACAO URBANO SANTOS;-3,7963014;-43,4072406
CPFL-PAULISTA;TANABI 1;TANABI;SP;TANABI;CPFL-PAULISTA SUBESTACAO TANABI 1;-20,6300525;-49,6487922
EQUATORIAL PI;OEIRAS;OEIRAS;PI;OEIRAS;EQUATORIAL PI SUBESTACAO OEIRAS;-7,0060589;-42,1215951
EPB;MONTEIRO;MONTEIRO;PB;MONTEIRO;EPB SUBESTACAO MONTEIRO;-7,9028736;-37,1131946
ENEL CE;NOVA RUSSAS;NOVA RUSSAS;CE;NOVA RUSSAS;ENEL CE SUBESTACAO NOVA RUSSAS;-4,7155289;-40,561676
EQUATORIAL PI;SAO RAIMUNDO NONATO;SAO RAIMUNDO NONATO;PI;SAO RAIMUNDO NONATO;EQUATORIAL PI SUBESTACAO SAO RAIMUNDO NONATO;-9,0159901;-42,6925529
EMS;SAO GABRIEL D OESTE;SAO GABRIEL DO OESTE;MS;SAO GABRIEL DO OESTE;EMS SUBESTACAO SAO GABRIEL D OESTE;-19,3957398;-54,5696216
EMS;APARECIDA DO TABOADO;APARECIDA DO TABOADO;MS;APARECIDA DO TABOADO;EMS SUBESTACAO APARECIDA DO TABOADO;-20,0757493;-51,0950039
EQUATORIAL AL;MATRIZ DE CAMARAGIBE;MATRIZ DE CAMARAGIBE;AL;MATRIZ DE CAMARAGIBE;EQUATORIAL AL SUBESTACAO MATRIZ DE CAMARAGIBE;-9,3108188;-35,5691268
ENEL CE;MAURITI;MAURITI;CE;MAURITI;ENEL CE SUBESTACAO MAURITI;-7,3878185;-38,7786319
EDP ES;ITAPEMIRIM;ITAPEMIRIM;ES;ITAPEMIRIM;EDP ES SUBESTACAO ITAPEMIRIM;-21,009248;-40,8218287
EQUATORIAL AL;MURICI;MURICI;AL;MURICI;EQUATORIAL AL SUBESTACAO MURICI;-9,3;-35,94
CPFL-PAULISTA;CAJURU 1;CAJURU;SP;CAJURU;CPFL-PAULISTA SUBESTACAO CAJURU 1;-21,2896801;-47,3057944
COELBA;BERIBEIRA;ITAPARICA;BA;ITAPARICA;COELBA SUBESTACAO BERIBEIRA;-12,9515168;-38,6325884
EQUATORIAL PI;UNIAO;UNIAO;PI;UNIAO;EQUATORIAL PI SUBESTACAO UNIAO;-4,5909297;-42,8599345
CELPE;SAO JOSE DO EGITO;SAO JOSE DO EGITO;PE;SAO JOSE DO EGITO;CELPE SUBESTACAO SAO JOSE DO EGITO;-7,4669243;-37,2754311
CEMIG-D;CLAUDIO 1;CLAUDIO;MG;CLAUDIO;CEMIG-D SUBESTACAO CLAUDIO 1;-20,4262647;-44,7814154
EMS;CAARAPO;CAARAPO;MS;CAARAPO;EMS SUBESTACAO CAARAPO;-22,6290789;-54,812462
EMS;NOVA AMERICA;CAARAPO;MS;CAARAPO;EMS SUBESTACAO NOVA AMERICA;-22,5057564;-54,8642235
COPEL-DIS;COLORADO;COLORADO;PR;COLORADO;COPEL-DIS SUBESTACAO COLORADO;-22,8353531;-51,9769862
ESS;ALVARES MACHADO;ALVARES MACHADO;SP;ALVARES MACHADO;ESS SUBESTACAO ALVARES MACHADO;-22,0823762;-51,4766413
EQUATORIAL MA;ROSARIO;ROSARIO;MA;ROSARIO;EQUATORIAL MA SUBESTACAO ROSARIO;-2,9521961;-44,2465705
CELPE;FLORESTA;FLORESTA;PE;FLORESTA;CELPE SUBESTACAO FLORESTA;-8,6015462;-38,5783004
COSERN;CANGUARETAMA;CANGUARETAMA;RN;CANGUARETAMA;COSERN SUBESTACAO CANGUARETAMA;-5,9921472;-35,1344901
CERTAJA;CERTAJA ENERGIA;TAQUARI;RS;TAQUARI;CERTAJA SUBESTACAO CERTAJA ENERGIA;-29,7915019;-51,8640612
RGE;TRES COROAS;TRES COROAS;RS;TRES COROAS;RGE SUBESTACAO TRES COROAS;-29,5130342;-50,7713797
RGE SUL;TRES COROAS;TRES COROAS;RS;TRES COROAS;RGE SUL SUBESTACAO TRES COROAS;-29,5130342;-50,7713797
ENEL CE;JAGUARIBE;JAGUARIBE;CE;JAGUARIBE;ENEL CE SUBESTACAO JAGUARIBE;-5,8865292;-38,6211344
ELEKTRO;JARINU;JARINU;SP;JARINU;ELEKTRO SUBESTACAO JARINU;-23,2078896;-46,5910113
COSERN;SALINAS;AREIA BRANCA;RN;AREIA BRANCA;COSERN SUBESTACAO SALINAS;-4,9549449;-37,1304071
COSERN;SERRA VERMELHA;AREIA BRANCA;RN;AREIA BRANCA;COSERN SUBESTACAO SERRA VERMELHA;-5,0304088;-37,1240094
CPFL-PAULISTA;MONTE APRAZIVEL 1;MONTE APRAZIVEL;SP;MONTE APRAZIVEL;CPFL-PAULISTA SUBESTACAO MONTE APRAZIVEL 1;-20,7731421;-49,7091159
CELPE;CABROBO;CABROBO;PE;CABROBO;CELPE SUBESTACAO CABROBO;-8,312318;-39,2201071
CELPE;CABROBO;CABROBO;PE;CABROBO;CELPE SUBESTACAO CABROBO;-8,312318;-39,2201071
CELG-D;BOM JESUS DE GOIAS;BOM JESUS DE GOIAS;GO;BOM JESUS DE GOIAS;CELG-D SUBESTACAO BOM JESUS DE GOIAS;-18,217704;-49,7404584
CELG-D;RIO DOS BOIS;BOM JESUS DE GOIAS;GO;BOM JESUS DE GOIAS;CELG-D SUBESTACAO RIO DOS BOIS;-18,0258532;-50,3455258
COELBA;OLINDINA - CHESF;OLINDINA;BA;OLINDINA;COELBA SUBESTACAO OLINDINA - CHESF;-11,3183765;-38,3854522
RGE SUL;FLORES DA CUNHA;FLORES DA CUNHA;RS;FLORES DA CUNHA;RGE SUL SUBESTACAO FLORES DA CUNHA;-29,0286384;-51,1821361
ENEL RJ;SANTA CLARA;SAO FRANCISCO DE ITABAPOANA;RJ;SAO FRANCISCO DE ITABAPOANA;ENEL RJ SUBESTACAO SANTA CLARA;-21,4767438;-41,1086169
ENEL RJ;VILA NOVA;SAO FRANCISCO DE ITABAPOANA;RJ;SAO FRANCISCO DE ITABAPOANA;ENEL RJ SUBESTACAO VILA NOVA;-21,4767438;-41,1086169
LIGHT;SANTA CLARA AEREO;SAO FRANCISCO DE ITABAPOANA;RJ;SAO FRANCISCO DE ITABAPOANA;LIGHT SUBESTACAO SANTA CLARA AEREO;-22,9173967;-43,2383761
CEMIG-D;COROMANDEL;COROMANDEL;MG;COROMANDEL;CEMIG-D SUBESTACAO COROMANDEL;-18,4712139;-47,2130543
ELEKTRO;CAJATI;CAJATI;SP;CAJATI;ELEKTRO SUBESTACAO CAJATI;-24,726478;-48,1352975
COELBA;RIACHAO DO JACUIPE;RIACHAO DO JACUIPE;BA;RIACHAO DO JACUIPE;COELBA SUBESTACAO RIACHAO DO JACUIPE;-11,4212789;-39,4576034
EDP ES;PINHEIROS;PINHEIROS;ES;PINHEIROS;EDP ES SUBESTACAO PINHEIROS;-18,7170552;-40,4102972
CELESC-DIS;SOMBRIO;SOMBRIO;SC;SOMBRIO;CELESC-DIS SUBESTACAO SOMBRIO;-29,099343;-49,6410333
EQUATORIAL MA;BARREIRINHAS;BARREIRINHAS;MA;BARREIRINHAS;EQUATORIAL MA SUBESTACAO BARREIRINHAS;-2,565198;-44,3248054
CEMIG-D;CAXAMBU;CAXAMBU;MG;CAXAMBU;CEMIG-D SUBESTACAO CAXAMBU;-21,969405;-44,9156246
COPEL-DIS;PALMEIRA;PALMEIRA;PR;PALMEIRA;COPEL-DIS SUBESTACAO PALMEIRA;-25,4155007;-49,9953496
CEA;PORTO GRANDE;PORTO GRANDE;AP;PORTO GRANDE;CEA SUBESTACAO PORTO GRANDE;0,7117258;-51,4143076
RGE;CARLOS BARBOSA;CARLOS BARBOSA;RS;CARLOS BARBOSA;RGE SUBESTACAO CARLOS BARBOSA;-29,272633;-51,4951305
RGE SUL;CARLOS BARBOSA;CARLOS BARBOSA;RS;CARLOS BARBOSA;RGE SUL SUBESTACAO CARLOS BARBOSA;-29,272633;-51,4951305
COELBA;MORRO DO CHAPEU;MORRO DO CHAPEU;BA;MORRO DO CHAPEU;COELBA SUBESTACAO MORRO DO CHAPEU;-11,5486637;-41,15586
EQUATORIAL PA;CURRALINHO;CURRALINHO;PA;CURRALINHO;EQUATORIAL PA SUBESTACAO CURRALINHO;-2,5855219;-49,5043996
EQUATORIAL PA;ANAPU;ANAPU;PA;ANAPU;EQUATORIAL PA SUBESTACAO ANAPU;-1,4076185;-48,3630085
ENEL CE;BEBERIBE;BEBERIBE;CE;BEBERIBE;ENEL CE SUBESTACAO BEBERIBE;-4,179533;-38,1307444
COELBA;RIO FUNDO;TERRA NOVA;BA;TERRA NOVA;COELBA SUBESTACAO RIO FUNDO;-12,4517227;-38,619625
CELPE;TABIRA;TABIRA;PE;TABIRA;CELPE SUBESTACAO TABIRA;-7,5966852;-37,5348058
COPEL-DIS;PITANGA;PITANGA;PR;PITANGA;COPEL-DIS SUBESTACAO PITANGA;-23,1041314;-52,4905706
CELPE;CUPIRA;CUPIRA;PE;CUPIRA;CELPE SUBESTACAO CUPIRA;-8,5945736;-35,9555211
